Year,Playlist Name,Track Name,Artist(s),Spotify URL
2016,Top Hits of 2016,All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj",https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
2016,Top Hits of 2016,Hotline Bling,Drake,https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7
2016,Top Hits of 2016,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,https://open.spotify.com/track/4T0ScSPdQKmGvruK7pavNP
2016,Top Hits of 2016,The Hills,The Weeknd,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
2016,Top Hits of 2016,Na Na,Trey Songz,https://open.spotify.com/track/5LIleJbUUgtvYnBW9wfY1W
2016,Top Hits of 2016,My Way (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp
2016,Top Hits of 2016,Ayo,"Chris Brown, Tyga",https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
2016,Top Hits of 2016,Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
2016,Top Hits of 2016,Bitch Better Have My Money,Rihanna,https://open.spotify.com/track/0NTMtAO2BV4tnGvw9EgBVq
2016,Top Hits of 2016,Daddy Issues,The Neighbourhood,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
2016,Top Hits of 2016,You Know You Like It,"DJ Snake, AlunaGeorge",https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa
2016,Top Hits of 2016,The Less I Know The Better,Tame Impala,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
2016,Top Hits of 2016,In The Night,The Weeknd,https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo
2016,Top Hits of 2016,Love Me Harder,"Ariana Grande, The Weeknd",https://open.spotify.com/track/5J4ZkQpzMUFojo1CtAZYpn
2016,Top Hits of 2016,679 (feat. Remy Boyz),"Fetty Wap, Remy Boyz",https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
2016,Top Hits of 2016,Classic Man (feat. Roman GianArthur),"Jidenna, Roman GianArthur",https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
2016,Top Hits of 2016,11-Jul,Beyoncé,https://open.spotify.com/track/02M6vucOvmRfMxTXDUwRXu
2016,Top Hits of 2016,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",https://open.spotify.com/track/78TTtXnFQPzwqlbtbwqN0y
2016,Top Hits of 2016,Can't Feel My Face,The Weeknd,https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81
2016,Top Hits of 2016,I Don't Mind (feat. Juicy J),"USHER, Juicy J",https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr
2016,Top Hits of 2016,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
2016,Top Hits of 2016,Here,Alessia Cara,https://open.spotify.com/track/5zUQZjVB6bfewBXWqsP9PY
2016,Top Hits of 2016,Style,Taylor Swift,https://open.spotify.com/track/4lIxdJw6W3Fg4vUIYCB0S5
2016,Top Hits of 2016,How Deep Is Your Love,"Calvin Harris, Disciples",https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
2016,Top Hits of 2016,Somebody,"Natalie La Rose, Jeremih",https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3
2016,Top Hits of 2016,Wish You Were Mine - Radio Edit,Philip George,https://open.spotify.com/track/2zicJvVkjM4NTJtAdBH8yg
2016,Top Hits of 2016,King,Olly Alexander (Years & Years),https://open.spotify.com/track/5Z3zRrMIJk7CVpfcLsM9wD
2016,Top Hits of 2016,Do It Again,"Pia Mia, Chris Brown, Tyga",https://open.spotify.com/track/72Bz4ciRZPBcVSw0nrZDHi
2016,Top Hits of 2016,Locked Away (feat. Adam Levine),"R. City, Adam Levine",https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
2016,Top Hits of 2016,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb
2016,Top Hits of 2016,Good For You,"Selena Gomez, A$AP Rocky",https://open.spotify.com/track/5XfywqPX6XBOdYQNbOaQvy
2016,Top Hits of 2016,Runaway (U & I),Galantis,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo
2016,Top Hits of 2016,Talking Body,Tove Lo,https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA
2016,Top Hits of 2016,The Heart Wants What It Wants,Selena Gomez,https://open.spotify.com/track/6wJwkMo278iWVlWl1XQ4WA
2016,Top Hits of 2016,Light It Up - Remix,"Major Lazer, Nyla, Fuse ODG",https://open.spotify.com/track/500mvzh7TRZ0YdnVeHhj8b
2016,Top Hits of 2016,Lush Life,Zara Larsson,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
2016,Top Hits of 2016,Electric Love,BØRNS,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
2016,Top Hits of 2016,One Last Time,Ariana Grande,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd
2016,Top Hits of 2016,Let It Go,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
2016,Top Hits of 2016,Cool for the Summer,Demi Lovato,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
2016,Top Hits of 2016,Bad Blood,"Taylor Swift, Kendrick Lamar",https://open.spotify.com/track/6xsEAm6w9oMQYYg3jkEkMT
2016,Top Hits of 2016,Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
2016,Top Hits of 2016,Firestone,"Kygo, Conrad Sewell",https://open.spotify.com/track/1I8tHoNBFTuoJAlh4hfVVE
2016,Top Hits of 2016,Way down We Go,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
2016,Top Hits of 2016,Fast Car,"Jonas Blue, Dakota",https://open.spotify.com/track/2mCF8L0brIs88eH6Kf2h9p
2016,Top Hits of 2016,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),"Felix Jaehn, Jasmine Thompson",https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x
2016,Top Hits of 2016,Perfect,One Direction,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
2016,Top Hits of 2016,Lay Me Down,Sam Smith,https://open.spotify.com/track/1eUtyz3sWA42VYsiqbfQoZ
2016,Top Hits of 2016,Waiting For Love,Avicii,https://open.spotify.com/track/2P4OICZRVAQcYAV2JReRfj
2016,Top Hits of 2016,Take Me to Church,Hozier,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP
2016,Top Hits of 2016,Like I Can,Sam Smith,https://open.spotify.com/track/2TeLIzFBe3hxkPR5FIQZut
2016,Top Hits of 2016,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,https://open.spotify.com/track/023OVLNzXhX0j7CxswUt6D
2016,Top Hits of 2016,On My Mind,Ellie Goulding,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
2016,Top Hits of 2016,Omen - Radio Edit,"Disclosure, Sam Smith",https://open.spotify.com/track/78EQ5LZGgviMU9k0zrqv1r
2016,Top Hits of 2016,Stressed Out,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
2016,Top Hits of 2016,Stitches,Shawn Mendes,https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT
2016,Top Hits of 2016,Are You With Me - Radio Edit,Lost Frequencies,https://open.spotify.com/track/62nhuooamoroYpJyqE0nLd
2016,Top Hits of 2016,YOUTH,Troye Sivan,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9
2016,Top Hits of 2016,Drag Me Down,One Direction,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
2016,Top Hits of 2016,Want to Want Me,Jason Derulo,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
2016,Top Hits of 2016,Water Under the Bridge,Adele,https://open.spotify.com/track/4jL6WWKFDqCOPo2hC3VhSS
2016,Top Hits of 2016,Lot to Learn,Luke Christopher,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
2016,Top Hits of 2016,You Don't Own Me (feat. G-Eazy),"SAYGRACE, G-Eazy",https://open.spotify.com/track/2CpH1L4CUR47RARB3PgY1l
2016,Top Hits of 2016,Mountain at My Gates,Foals,https://open.spotify.com/track/3f7OyfSoDbQC0LRDQiytPp
2016,Top Hits of 2016,Planez,"Jeremih, J. Cole",https://open.spotify.com/track/08zJpaUQVi9FrKv2e32Bah
2016,Top Hits of 2016,Love Robbery,Kalin and Myles,https://open.spotify.com/track/4tVycdWXDOb0j2A9NQLmjl
2016,Top Hits of 2016,Selfish,PnB Rock,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw
2016,Top Hits of 2016,Pull The Trigger,Russ,https://open.spotify.com/track/57evRskKe47TvzG96SLLTM
2016,Top Hits of 2016,Money Longer,Lil Uzi Vert,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
2016,Top Hits of 2016,Trap Queen,Fetty Wap,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
2016,Top Hits of 2016,How We Do Things (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/5V5GpAKuuep9cH2uy9s4CN
2016,Top Hits of 2016,679 (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/0w3Q3VFdrYzo24QUIGnBNy
2016,Top Hits of 2016,Jugg (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/0W1OeXDPntUH0BeyJtE9UM
2016,Top Hits of 2016,Trap Luv,Fetty Wap,https://open.spotify.com/track/4xepGpmo2kv2PgRCrkWoCN
2016,Top Hits of 2016,I Wonder,Fetty Wap,https://open.spotify.com/track/0LiteLBEA32FDQ86YZDUgA
2016,Top Hits of 2016,Again,Fetty Wap,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
2016,Top Hits of 2016,My Way (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp
2016,Top Hits of 2016,Time (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/4STnruOS34o1TIMxi9p6KF
2016,Top Hits of 2016,Boomin,Fetty Wap,https://open.spotify.com/track/2WB4Iip3WXoQPt940zkAAj
2016,Top Hits of 2016,RGF Island,Fetty Wap,https://open.spotify.com/track/1iuljeYz6ZG3GTJOZZkoer
2016,Top Hits of 2016,D.A.M.,Fetty Wap,https://open.spotify.com/track/1QsILO369FaBdl6V9YNFGl
2016,Top Hits of 2016,No Days Off (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/3wr2fJ91iGjZlrcDLJ6bYp
2016,Top Hits of 2016,I'm Straight,Fetty Wap,https://open.spotify.com/track/1Rue04MVaTGF5hPWHcAHIC
2016,Top Hits of 2016,Couple Bands,Fetty Wap,https://open.spotify.com/track/7oLQkZscMC02VZysLkC55T
2016,Top Hits of 2016,Rock My Chain (feat. M80),"Fetty Wap, M80",https://open.spotify.com/track/1MZXUaUI0Dre17fdCFjDC3
2016,Top Hits of 2016,Rewind (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/3ETQmUSbMuf1HiPOO0L08A
2016,Top Hits of 2016,Let It Bang,Fetty Wap,https://open.spotify.com/track/1VYDjz8U0cak2ZQdaPh6qJ
2016,Top Hits of 2016,For My Team (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/5T6B8Xe5xWbcytXUzEZXGK
2016,Top Hits of 2016,Whateva (feat. Monty),"Fetty Wap, Monty",https://open.spotify.com/track/4ftnxHsCH6HF5GWTLCoTGQ
2016,Top Hits of 2016,Don't Tell 'Em,"Jeremih, YG",https://open.spotify.com/track/0Dc7J9VPV4eOInoxUiZrsL
2016,Top Hits of 2016,I Know,"Big Sean, Jhené Aiko",https://open.spotify.com/track/6rje9f1wRFJDO2iTORw0lH
2016,Top Hits of 2016,Lonely,Speaker Knockerz,https://open.spotify.com/track/0dbZ2iUuKvsm3FupBw6M9N
2016,Top Hits of 2016,Pop Style,"Drake, The Throne",https://open.spotify.com/track/23NWj2izXAJ4yL6Nah73wf
2016,Top Hits of 2016,Fork,2 Chainz,https://open.spotify.com/track/7qep5xoJfFd7eqWXWazubE
2016,Top Hits of 2016,Feds Watching,"2 Chainz, Pharrell Williams",https://open.spotify.com/track/2McF35G6jiTVdvmjkJEgq5
2016,Top Hits of 2016,Be Real (feat. DeJ Loaf),"Kid Ink, DeJ Loaf",https://open.spotify.com/track/4fUh9VvKW4shhWN5LfN1Ba
2016,Top Hits of 2016,Uber Everywhere,MadeinTYO,https://open.spotify.com/track/7zBPzAjKAqQpcv8F8GCq5s
2016,Top Hits of 2016,Promise (feat. Fetty Wap),"Kid Ink, Fetty Wap",https://open.spotify.com/track/5IZc3KIVFhjzJ0L2kiXzUl
2016,Top Hits of 2016,Gassed Up,Nebu Kiniza,https://open.spotify.com/track/6JjEVlMkfHWMeYavkEYzNO
2016,Top Hits of 2016,Caroline,Aminé,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
2016,Top Hits of 2016,Valet (feat. Fetty Wap and 2 Chainz),"Eric Bellinger, Fetty Wap, 2 Chainz",https://open.spotify.com/track/5u5VZaUmYMZiFed9jFWebf
2016,Top Hits of 2016,Show Me,"Kid Ink, Chris Brown",https://open.spotify.com/track/45GtRWedzDAzG55MPosniU
2016,Top Hits of 2016,No Flex Zone - Remix,"Rae Sremmurd, Nicki Minaj, Pusha T",https://open.spotify.com/track/32a5eLrlrKiXrqb1D16CUY
2016,Top Hits of 2016,My Boo - Hitman's Club Mix,Ghost Town DJs,https://open.spotify.com/track/4c0rkFPszqQTyC753tsCMU
2016,Top Hits of 2016,Shut Up and Dance,WALK THE MOON,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
2016,Top Hits of 2016,When I Was Your Man,Bruno Mars,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh
2016,Top Hits of 2016,Hide Away,Daya,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
2016,Top Hits of 2016,Marvin Gaye (feat. Meghan Trainor),"Charlie Puth, Meghan Trainor",https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
2016,Top Hits of 2016,Classic,MKTO,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg
2016,Top Hits of 2016,7 Years,Lukas Graham,https://open.spotify.com/track/2vDT1uU6hZgdp3PbWGr0Xy
2016,Top Hits of 2016,Lean On,"Major Lazer, MØ, DJ Snake",https://open.spotify.com/track/5wldXGLEOoRXxMWJ8rIUWE
2016,Top Hits of 2016,I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
2016,Top Hits of 2016,Cheerleader (Felix Jaehn Remix) - Radio Edit,"OMI, Felix Jaehn",https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
2016,Top Hits of 2016,Summer,Calvin Harris,https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05
2016,Top Hits of 2016,Rude,MAGIC!,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp
2016,Top Hits of 2016,Burn,Ellie Goulding,https://open.spotify.com/track/0xMd5bcWTbyXS7wPrBtZA6
2016,Top Hits of 2016,Happier,"Marshmello, Bastille",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
2016,Top Hits of 2016,Havana (feat. Young Thug),"Camila Cabello, Young Thug",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
2016,Top Hits of 2016,Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2016,Top Hits of 2016,That's What I Like,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2016,Top Hits of 2016,There's Nothing Holdin' Me Back,Shawn Mendes,https://open.spotify.com/track/7JJmb5XwzOO8jgpou264Ml
2016,Top Hits of 2016,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
2016,Top Hits of 2016,"Happy - From ""Despicable Me 2""",Pharrell Williams,https://open.spotify.com/track/5b88tNINg4Q4nrRbrCXUmg
2016,Top Hits of 2016,Believer,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
2016,Top Hits of 2016,Wake Me Up,Avicii,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2
2016,Top Hits of 2016,Light It Up (feat. Nyla & Fuse ODG) [Remix],"Major Lazer, Nyla, Fuse ODG",https://open.spotify.com/track/1pjvlYOMIg1NhGQbM6iwrY
2016,Top Hits of 2016,Starships,Nicki Minaj,https://open.spotify.com/track/2EBCVPNAG46nbgs6jXPGvv
2016,Top Hits of 2016,Thunder,Imagine Dragons,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
2016,Top Hits of 2016,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)","Major Lazer, Travis Scott, Camila Cabello, Quavo",https://open.spotify.com/track/6Alp0TKptNKc1vkdr8LvVJ
2016,Top Hits of 2016,I'm the One,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2
2016,Top Hits of 2016,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
2016,Top Hits of 2016,Levels - Radio Edit,Avicii,https://open.spotify.com/track/5UqCQaDshqbIk3pkhy4Pjg
2016,Top Hits of 2016,Party In The U.S.A.,Miley Cyrus,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
2016,Top Hits of 2016,Wild Ones (feat. Sia),"Flo Rida, Sia",https://open.spotify.com/track/1NpW5kyvO4XrNJ3rnfcNy3
2016,Top Hits of 2016,Good Feeling,Flo Rida,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8
2016,Top Hits of 2016,Die Young,Kesha,https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk
2016,Top Hits of 2016,Jackie Chan,"Tiësto, Dzeko, Preme, Post Malone",https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
2016,Top Hits of 2016,Latch,"Disclosure, Sam Smith",https://open.spotify.com/track/51ODNNDZm21HU7wI7cccRr
2016,Top Hits of 2016,Stay With Me,Sam Smith,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt
2016,Top Hits of 2016,I'm Not The Only One,Sam Smith,https://open.spotify.com/track/7795WJLVKJoAyVoOtCWqXN
2016,Top Hits of 2016,Heavydirtysoul,Twenty One Pilots,https://open.spotify.com/track/7i9763l5SSfOnqZ35VOcfy
2016,Top Hits of 2016,Stressed Out,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
2016,Top Hits of 2016,Ride,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
2016,Top Hits of 2016,Fairly Local,Twenty One Pilots,https://open.spotify.com/track/1s9xuJxhYM0LdVqksjegcg
2016,Top Hits of 2016,Tear in My Heart,Twenty One Pilots,https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4
2016,Top Hits of 2016,Lane Boy,Twenty One Pilots,https://open.spotify.com/track/2P61EK6DMGyVyssLWS4fKy
2016,Top Hits of 2016,The Judge,Twenty One Pilots,https://open.spotify.com/track/1lguQJjlNrIOoOylYVZN3M
2016,Top Hits of 2016,Doubt,Twenty One Pilots,https://open.spotify.com/track/57yL3161hUMuw06zzzUCHi
2016,Top Hits of 2016,Polarize,Twenty One Pilots,https://open.spotify.com/track/6GmkJJMe9U1tEcrJ3Hq3A1
2016,Top Hits of 2016,We Don't Believe What's on TV,Twenty One Pilots,https://open.spotify.com/track/22OqansuvEMQu9W0EfiGTI
2016,Top Hits of 2016,Message Man,Twenty One Pilots,https://open.spotify.com/track/4Oyl6oYSNeeZZP0OAxPVaU
2016,Top Hits of 2016,Hometown,Twenty One Pilots,https://open.spotify.com/track/40sRwFjfrRnaTdYPJIg4CP
2016,Top Hits of 2016,Not Today,Twenty One Pilots,https://open.spotify.com/track/7qxjGHW485TL8ciwkHD5MK
2016,Top Hits of 2016,Goner,Twenty One Pilots,https://open.spotify.com/track/5P3yUXUC9rZPJPNmYGKEAz
2016,Top Hits of 2016,Wildest Dreams,Taylor Swift,https://open.spotify.com/track/59HjlYCeBsxdI0fcm3zglw
2016,Top Hits of 2016,Body Language (feat. Usher & Tinashe),"Kid Ink, USHER, Tinashe",https://open.spotify.com/track/1rN55j78K87LEfRKZsSFYm
2017,TOP HITS OF 2017,Shape of You,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2017,TOP HITS OF 2017,iSpy (feat. Lil Yachty),"KYLE, Lil Yachty",https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
2017,TOP HITS OF 2017,Despacito,"Luis Fonsi, Daddy Yankee",https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb
2017,TOP HITS OF 2017,Bad Things (with Camila Cabello),"mgk, Camila Cabello",https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj
2017,TOP HITS OF 2017,Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Anne-Marie, Sean Paul",https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
2017,TOP HITS OF 2017,Havana (feat. Young Thug),"Camila Cabello, Young Thug",https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
2017,TOP HITS OF 2017,Thunder,Imagine Dragons,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
2017,TOP HITS OF 2017,Don't Wanna Know (feat. Kendrick Lamar),"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/1nueTG77MzNkJTKQ0ZdGzT
2017,TOP HITS OF 2017,Something Just Like This,"The Chainsmokers, Coldplay",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
2017,TOP HITS OF 2017,Perfect,Ed Sheeran,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
2017,TOP HITS OF 2017,Broccoli,"DRAM, Lil Yachty",https://open.spotify.com/track/3rZhRBdVQ2fTEM2ULOAwUL
2017,TOP HITS OF 2017,Bounce Back,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
2017,TOP HITS OF 2017,Caroline,Aminé,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx
2017,TOP HITS OF 2017,broken,lovelytheband,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
2017,TOP HITS OF 2017,HUMBLE.,Kendrick Lamar,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
2017,TOP HITS OF 2017,Slow Hands,Niall Horan,https://open.spotify.com/track/2cOUlop2ZakjOKe4WinesN
2017,TOP HITS OF 2017,24K Magic,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P
2017,TOP HITS OF 2017,1-800-273-8255,"Logic, Alessia Cara, Khalid",https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
2017,TOP HITS OF 2017,Young Dumb & Broke,Khalid,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
2017,TOP HITS OF 2017,Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey",https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE
2017,TOP HITS OF 2017,Rake It Up (feat. Nicki Minaj),"Yo Gotti, Nicki Minaj",https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY
2017,TOP HITS OF 2017,Sit Next to Me,Foster The People,https://open.spotify.com/track/4BdGO1CaObRD4La9l5Zanz
2017,TOP HITS OF 2017,Strip That Down (feat. Quavo),"Liam Payne, Quavo",https://open.spotify.com/track/29JrmE89KgRyCxBIzq2Ocw
2017,TOP HITS OF 2017,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",https://open.spotify.com/track/1jYiIOC5d6soxkJP81fxq2
2017,TOP HITS OF 2017,DNA.,Kendrick Lamar,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
2017,TOP HITS OF 2017,Black Beatles,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo
2017,TOP HITS OF 2017,No Limit,"G-Eazy, A$AP Rocky, Cardi B",https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
2017,TOP HITS OF 2017,Sorry Not Sorry,Demi Lovato,https://open.spotify.com/track/0yvPEnB032fojLfVluFjUv
2017,TOP HITS OF 2017,Feel It Still,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
2017,TOP HITS OF 2017,Sky Walker (feat. Travis Scott),"Miguel, Travis Scott",https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
2017,TOP HITS OF 2017,I Fall Apart,Post Malone,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2017,TOP HITS OF 2017,Bodak Yellow,Cardi B,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
2017,TOP HITS OF 2017,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1
2017,TOP HITS OF 2017,Praying,Kesha,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
2017,TOP HITS OF 2017,do re mi,blackbear,https://open.spotify.com/track/6Se3x9ANMLv0dCDsjGmEjh
2017,TOP HITS OF 2017,Castle on the Hill,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
2017,TOP HITS OF 2017,Chill Bill (feat. J. Davi$ & Spooks),"Rob $tone, J. Davi$, J Spooks",https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
2017,TOP HITS OF 2017,Congratulations,"Post Malone, Quavo",https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2017,TOP HITS OF 2017,What Lovers Do (feat. SZA),"Maroon 5, SZA",https://open.spotify.com/track/2j5hsQvApottzvTn4pFJWF
2017,TOP HITS OF 2017,Redbone,Childish Gambino,https://open.spotify.com/track/0WtDGnWL2KrMCk0mI1Gpwz
2017,TOP HITS OF 2017,Weak,AJR,https://open.spotify.com/track/5DZwnLxHjWTZaz9jOpRhxb
2017,TOP HITS OF 2017,Fake Love,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd
2017,TOP HITS OF 2017,Call on Me - Ryan Riback Remix,"Starley, Ryan Riback",https://open.spotify.com/track/2L6orAlH8tBhiFTumIfMyF
2017,TOP HITS OF 2017,That's What I Like,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
2017,TOP HITS OF 2017,Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos",https://open.spotify.com/track/6gpcs5eMhJwax4mIfKDYQk
